שם יישוב,קוד יישוב ,שם מחוז,אסדרה,מתח,סוג המונה,ביתי/ לא ביתי,(GVA) גודל חיבור
רמת גן,8600,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית הערבה,3645,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
הר אדר,3769,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מודיעין עלית,3797,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,לא ביתי,0.04365
בית אל,3574,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
צור הדסה,1113,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
הר גילה,3603,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
דולב,3747,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בת עין,3794,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
הר אדר,3769,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
שפרעם,8800,הצפון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
רמת גן,8600,תל אביב,תחרות באספקה,נמוך,בסיסי,לא ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מורשת,1178,הצפון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
רכסים,922,חיפה,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
גבעת זאב,3730,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
ביתר עילית,3780,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
"כפר הרי""ף",888,הדרום,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
עומר,666,הדרום,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
קרית טבעון,2300,חיפה,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,בסיסי,לא ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מתתיהו,3648,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
קרית טבעון,2300,חיפה,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בת ים,6200,תל אביב,תחרות באספקה,נמוך,בסיסי,לא ביתי,0.04365
קרית גת,2630,הדרום,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
ביתר עילית,3780,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
הר גילה,3603,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
הר אדר,3769,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
קדר,3781,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
גבעתיים,6300,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
שגב,917,הצפון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
אפרת,3650,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
ביתר עילית,3780,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
גבעת זאב,3730,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
גבעת זאב,3730,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
ביתר עילית,3780,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
ביתר עילית,3780,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מעלה אדומים,3616,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מודיעין עלית,3797,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
כפר יהושע,140,הצפון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חשמונאים,3770,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
רמת גן,8600,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
אשדוד,70,הדרום,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
אשדוד,70,הדרום,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,בסיסי,לא ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית נקופה,672,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
אפרתה,3650,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
נהריה,9100,הצפון,תחרות באספקה,נמוך,בסיסי,לא ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
ביתר עילית,3780,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
קרית יערים,1137,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
אפרתה,3650,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
צור הדסה,1113,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
רמת גן,8600,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
באר שבע,9000,הדרום,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
אלוני אבא,429,הצפון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,בסיסי,לא ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,בסיסי,לא ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
הר אדר,3769,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
ביתר עילית,3780,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חשמונאים,3770,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מודיעין עלית,3797,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
הר גילה,3603,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
ביתר עילית,3780,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
באר שבע,9000,הדרום,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
נווה דניאל,3725,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
גבעת יערים,787,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
קרית גת,2630,הדרום,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
גבעתיים,6300,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
אפרת,3650,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
באר שבע,9000,הדרום,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
הר אדר,3769,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
גבעון החדשה,3644,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
הרצליה,6400,תל אביב,תחרות באספקה,נמוך,בסיסי,לא ביתי,0.04365
נשר,2500,חיפה,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
גבע בנימין,3763,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מודיעין עלית,3797,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
אפרתה,3650,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מודיעין עלית,3797,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
ביתר עילית,3780,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
נווה דניאל,3725,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
הרצליה,6400,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
נווה אילן,405,אחר,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
נווה דניאל,3725,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
קרית אתא,6800,חיפה,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מבוא ביתר,771,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
עמינדב,779,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
אלעזר,3618,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מיתר,1268,הדרום,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
כוכב מיכאל,824,הדרום,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
בית זית,710,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
כפר מימון,1095,הדרום,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
צור הדסה,1113,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חולון,6600,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
הר אדר,3769,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
נחושה,59,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
גבעתיים,6300,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
אשבול,71,הדרום,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מיתר,1268,הדרום,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
ביצרון,234,הדרום,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מבשרת ציון,1015,ירושלים,אסדרה קיימת,נמוך,בסיסי,לא ביתי,0.04365
מבשרת ציון,1015,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
ביתר עילית,3780,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
גבעת זאב,3730,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חצור הגלילית,2034,הצפון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מרכז שפירא,1098,הדרום,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
אשתאול,740,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
אפרת,3650,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מבשרת ציון,1015,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מרכז שפירא,1098,הדרום,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
כפר אוריה,364,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
עדי,1199,הצפון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
כפר האורנים,3796,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
אפרת,3650,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מעלה אדומים,3616,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
זכרון יעקב,9300,חיפה,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת רזיאל,460,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
בית שמש,2610,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
נווה דניאל,3725,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
קרית אונו,2620,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
נהריה,9100,הצפון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
צור הדסה,1113,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חשמונאים,3770,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
אפרת,3650,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
צפת,8000,הצפון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
גבעתיים,6300,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
גבעתיים,6300,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
גבעתיים,6300,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
הר אדר,3769,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
ביתר עילית,3780,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
אפרתה,3650,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
נהריה,9100,הצפון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
קרית שמונה,2800,הצפון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מודיעין עלית,3797,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
צור הדסה,1113,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
קרית אתא,6800,חיפה,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
בת ים,6200,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חולון,6600,תל אביב,אסדרה קיימת,נמוך,בסיסי,לא ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
צור הדסה,1113,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
לימן,674,הצפון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
כפר אחים,690,הדרום,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
שואבה,741,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
קרית ביאליק,9500,חיפה,אסדרה קיימת,נמוך,בסיסי,לא ביתי,0.04365
בית זית,710,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מודיעין עלית,3797,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מעלה אדומים,3616,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חולון,6600,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
גבעתיים,6300,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מעלה אדומים,3616,אזור יהודה ושומרון,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
מגדים,689,חיפה,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
גבעתיים,6300,תל אביב,אסדרה קיימת,נמוך,בסיסי,ביתי,0.04365
רמת גן,8600,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
אפרת,3650,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מוצא עילית,208,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מעלה עמוס,3653,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
גבעת זאב,3730,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
נחושה,59,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
נווה דניאל,3725,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
הר אדר,3769,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מבוא ביתר,771,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
גבעתיים,6300,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
צור הדסה,1113,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מסילת ציון,742,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
כפר אדומים,3638,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
צפת,8000,הצפון,תחרות באספקה,נמוך,בסיסי,לא ביתי,0.04365
אפרתה,3650,אזור יהודה ושומרון,תחרות באספקה,נמוך,בסיסי,ביתי,0.04365
קרית טבעון,2300,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
כרמיאל,1139,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
כרמיאל,1139,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
כרמיאל,1139,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בר יוחאי,1191,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
גבעתיים,6300,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
עפולה,7700,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
יסוד המעלה,29,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
עכו,7600,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
גבעת יואב,4021,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
נצרת,7300,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
גבעת עדה,9800,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
פרדס חנה-כרכור,7800,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
הבונים,675,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
כפר קרע,654,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
רמת ישי,122,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
נצרת,7300,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קרית טבעון,2300,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
אשדות יעקב איחוד,199,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בת ים,6200,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קרית אונו,2620,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חדרה,6500,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
גיתה,1206,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
נהריה,9100,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
כפר קיש,388,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בנימינה-גבעת עדה,9800,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
כפר תבור,47,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
צפת,8000,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
